internalTaxonId,scientificName,name,language,main
22713919,Zosterops leucophaeus,Principe Speirops,English,true
22696637,Phaethon aethereus,Phaéton à bec rouge,French,false
22696637,Phaethon aethereus,رئيس البحر,Arabic,false
22696637,Phaethon aethereus,Red-billed Tropicbird,English,true
22731796,Vireo chivi,Chivi Vireo,English,true
103671170,Cichlocolaptes mazarbarnetti,Cryptic Treehunter,English,true
22700886,Cotinga maculata,Spotted Cotinga,English,false
22700886,Cotinga maculata,Cotinga de Corbata,Spanish; Castilian,false
22700886,Cotinga maculata,Banded Cotinga,English,true
155238855,Ortalis guttata,Speckled Chachalaca,English,true
22701397,Dysithamnus plumbeus,Plumbeous Antshrike,English,false
22701397,Dysithamnus plumbeus,Plumbeous Antvireo,English,true
22733081,Glaucidium mooreorum,Pernambuco Pygmy Owl,English,false
22733081,Glaucidium mooreorum,Pernambuco Pygmy-owl,English,true
22724465,Glaucidium sanchezi,Tamaulipas Pygmy Owl,English,false
22724465,Glaucidium sanchezi,Tamaulipas Pygmy-owl,English,true
22687614,Amazilia castaneiventris,Amazilia Ventricastaña,Spanish; Castilian,false
22687614,Amazilia castaneiventris,Chestnut-bellied Hummingbird,English,true
22678625,Megapodius pritchardii,Nevafou Megapode,English,false
22678625,Megapodius pritchardii,Niaufoou Scrubfowl,English,false
22678625,Megapodius pritchardii,Polynesian Scrubfowl,English,false
22678625,Megapodius pritchardii,Tongan Megapode,English,false
22678625,Megapodius pritchardii,Malau,Tonga (Tonga Islands),false
22678625,Megapodius pritchardii,Tongan Scrubfowl,English,true
22706104,Macgregoria pulchra,Macgregor's Bird-of-paradise,English,false
22706104,Macgregoria pulchra,Macgregor's Lappetface,English,false
22706104,Macgregoria pulchra,Ochre-winged Honeyeater,English,false
22706104,Macgregoria pulchra,Macgregor's Honeyeater,English,true
155249960,Remiz pendulinus,Eurasian Penduline-tit,English,true
22702869,Philydor novaesi,Alagoas Foliage-gleaner,English,true
22724477,Formicivora acutirostris,Marsh Antwren,English,false
22724477,Formicivora acutirostris,Parana Antwren,English,true
22707224,Clytorhynchus hamlini,Rennell Shrikebill,English,true
22684524,Eos semilarvata,Lori de Seram,Spanish; Castilian,false
22684524,Eos semilarvata,Blue-eared Lory,English,true
22700718,Lipaugus ater,Black-and-gold Cotinga,English,true
22685428,Loriculus flosculus,Wallace's Hanging Parrot,English,false
22685428,Loriculus flosculus,Wallace's Hanging-Parrot,English,false
22685428,Loriculus flosculus,Lorículo de Flores,Spanish; Castilian,false
22685428,Loriculus flosculus,Flores Hanging-parrot,English,true
103730380,Callaeas cinereus,South Island Kokako,English,true
22735151,Spelaeornis chocolatinus,Long-tailed Wren-babbler,English,false
22735151,Spelaeornis chocolatinus,Long-tailed Wren-Babbler,English,false
22735151,Spelaeornis chocolatinus,Naga Wren-babbler,English,true
22707313,Symposiachrus menckei,Mussau Monarch,English,false
22707313,Symposiachrus menckei,White-breasted Monarch,English,true
22732420,Megapodius tenimberensis,Tanimbar Scrubfowl,English,true
22731107,Certhia tianquanensis,Sichuan Treecreeper,English,true
22723656,Diglossa gloriosissima,Chestnut-bellied Flower-piercer,English,false
22723656,Diglossa gloriosissima,Chestnut-bellied Flowerpiercer,English,true
22698567,Hydrobates hornbyi,Hornby's Storm Petrel,English,false
22698567,Hydrobates hornbyi,Ringed Storm-Petrel,English,false
22698567,Hydrobates hornbyi,Golondrina de mar acollarada,Spanish; Castilian,false
22698567,Hydrobates hornbyi,Golondrina de mar de collar,Spanish; Castilian,false
22698567,Hydrobates hornbyi,Paíño Acollarado,Spanish; Castilian,false
22698567,Hydrobates hornbyi,Paíño de Collar,Spanish; Castilian,false
22698567,Hydrobates hornbyi,Paíño de Hornby,Spanish; Castilian,false
22698567,Hydrobates hornbyi,Ringed Storm-petrel,English,true
22693962,Vanellus macropterus,Javanese Lapwing,English,false
22693962,Vanellus macropterus,Sunda Plover,English,false
22693962,Vanellus macropterus,Javan Lapwing,English,true
22698543,Hydrobates markhami,Markham's Storm Petrel,English,false
22698543,Hydrobates markhami,Markham's Storm-Petrel,English,false
22698543,Hydrobates markhami,Golondrina de Mar de Markham,Spanish; Castilian,false
22698543,Hydrobates markhami,Golondrina de mar negra,Spanish; Castilian,false
22698543,Hydrobates markhami,Markham's Storm-petrel,English,true
22734623,Paradoxornis margaritae,Black-headed Parrotbill,English,true
22735664,Robsonius sorsogonensis,Grey-banded Babbler,English,false
22735664,Robsonius sorsogonensis,Bicol Ground-warbler,English,true
22714341,Megazosterops palauensis,Giant White-eye,English,true
22683328,Todiramphus albonotatus,White-mantled Kingfisher,English,false
22683328,Todiramphus albonotatus,New Britain Kingfisher,English,true
22692441,Hypotaenidia owstoni,ko’ko’,Chamorro,false
22692441,Hypotaenidia owstoni,Guam Rail,English,true
22684689,Charmosyna diadema,Lori Diadema,Spanish; Castilian,false
22684689,Charmosyna diadema,New Caledonian Lorikeet,English,true
22724425,Phylloscartes kronei,Restinga Tyrannulet,English,true
22683479,Todiramphus tutus,Chattering Kingfisher,English,true
22692211,Rhynochetos jubatus,Kagú,Spanish; Castilian,false
22692211,Rhynochetos jubatus,Kagu,English,true
22691890,Didunculus strigirostris,Manumea,Samoan,false
22691890,Didunculus strigirostris,Tooth-billed Pigeon,English,true
22723509,Sporophila melanogaster,Caboclinho-de-barriga-preta,Portuguese,false
22723509,Sporophila melanogaster,Black-bellied Seedeater,English,true
22732267,Chloropsis media,Sumatran Leafbird,English,true
22691445,Ptilinopus richardsii,Silver-capped Fruit Dove,English,false
22691445,Ptilinopus richardsii,Silver-capped Fruit-Dove,English,false
22691445,Ptilinopus richardsii,Silver-capped Fruit-dove,English,true
22698628,Hydrornis gurneyi,Gurney's Pitta,English,true
22690758,Zenaida galapagoensis,Galápagos Dove,English,false
22690758,Zenaida galapagoensis,Galapagos Dove,English,true
22694479,Xema sabini,Mouette de Sabine,French,false
22694479,Xema sabini,Sabine's Gull,English,true
22697810,Spheniscus demersus,Black-footed Penguin,English,false
22697810,Spheniscus demersus,Jackass Penguin,English,false
22697810,Spheniscus demersus,Manchot du Cap,French,false
22697810,Spheniscus demersus,Pingüino del Cabo,Spanish; Castilian,false
22697810,Spheniscus demersus,African Penguin,English,true
22697822,Spheniscus magellanicus,Pingüino de Magallanes,Spanish; Castilian,false
22697822,Spheniscus magellanicus,Pingüino patagónico,Spanish; Castilian,false
22697822,Spheniscus magellanicus,Magellanic Penguin,English,true
22679896,Anser caerulescens,Snow Goose,English,true
22696056,Aquila gurneyi,Aguila Moluqueña,Spanish; Castilian,false
22696056,Aquila gurneyi,Gurney's Eagle,English,true
103734840,Petroica pusilla,Pacific Robin,English,true
103734824,Petroica multicolor,Norfolk Robin,English,false
103734824,Petroica multicolor,Norfolk Island Robin,English,true
157470471,Schoutedenapus myoptilus,Martinet de Shoa,French,false
157470471,Schoutedenapus myoptilus,Scarce Swift,English,true
22695170,Gypohierax angolensis,Vautour palmiste,French,false
22695170,Gypohierax angolensis,Palm-nut Vulture,English,true
22732931,Pomarea mira,Ua Pou Monarch,English,true
22711179,Sitta ledanti,Kabylian Nuthatch,English,false
22711179,Sitta ledanti,Kabylie Nuthatch,English,false
22711179,Sitta ledanti,Algerian Nuthatch,English,true
22683819,Clamator glandarius,Coucou-geai,French,false
22683819,Clamator glandarius,Great Spotted Cuckoo,English,true
22697752,Aptenodytes forsteri,Pingüino emperador,Spanish; Castilian,false
22697752,Aptenodytes forsteri,Emperor Penguin,English,true
22697758,Pygoscelis adeliae,Adélie Penguin,English,false
22697758,Pygoscelis adeliae,Pingüino adelaida,Spanish; Castilian,false
22697758,Pygoscelis adeliae,Adelie Penguin,English,true
22697755,Pygoscelis papua,Pingüino de vincha,Spanish; Castilian,false
22697755,Pygoscelis papua,Pingüino gentú,Spanish; Castilian,false
22697755,Pygoscelis papua,Pingüino juanito,Spanish; Castilian,false
22697755,Pygoscelis papua,Pingüino papúa,Spanish; Castilian,false
22697755,Pygoscelis papua,Gentoo Penguin,English,true
22707133,Terpsiphone corvina,Seychelles Black Paradise Flycatcher,English,false
22707133,Terpsiphone corvina,Seychelles Paradise Flycatcher,English,false
22707133,Terpsiphone corvina,Seychelles Paradise-Flycatcher,English,false
22707133,Terpsiphone corvina,Gobemouche paradis noir,French,false
22707133,Terpsiphone corvina,Seychelles Paradise-flycatcher,English,true
22695219,Gyps fulvus,Eurasian Griffon,English,false
22695219,Gyps fulvus,Eurasian Griffon Vulture,English,false
22695219,Gyps fulvus,Vautour Fauve,French,false
22695219,Gyps fulvus,Griffon Vulture,English,true
22693154,Limosa haemastica,Barge hudsonienne,French,false
22693154,Limosa haemastica,Hudsonian Godwit,English,true
22703477,Merulaxis stresemanni,Entufado-baiano,Portuguese,false
22703477,Merulaxis stresemanni,Stresemann's Bristlefront,English,true
22724407,Myrmotherula snowi,Alagoas Antwren,English,true
22699516,Phylloscartes ceciliae,Long-tailed Tyrannulet,English,false
22699516,Phylloscartes ceciliae,Alagoas Tyrannulet,English,true
22692192,Heliornis fulica,Sungrebe,English,true
22693594,Burhinus bistriatus,Double-striped Thick-knee,English,true
22678443,Chamaepetes unicolor,Black Guan,English,true
22690962,Geotrygon violacea,Violaceous Quail-Dove,English,false
22690962,Geotrygon violacea,Violaceous Quail-dove,English,true
22690883,Leptotila jamaicensis,Caribbean Dove,English,true
22690908,Zentrygon costaricensis,Buff-fronted Quail-Dove,English,false
22690908,Zentrygon costaricensis,Buff-fronted Quail-dove,English,true
22728963,Zentrygon lawrencii,Purplish-backed Quail-Dove,English,false
22728963,Zentrygon lawrencii,Purplish-backed Quail-dove,English,true
22690932,Zentrygon albifacies,White-faced Quail-Dove,English,false
22690932,Zentrygon albifacies,White-faced Quail-dove,English,true
22690936,Zentrygon chiriquensis,Chiriqui Quail-Dove,English,false
22690936,Zentrygon chiriquensis,Chiriquí Quail-Dove,English,false
22690936,Zentrygon chiriquensis,Rufous-breasted Quail-Dove,English,false
22690936,Zentrygon chiriquensis,Chiriqui Quail-dove,English,true
22690750,Zenaida aurita,Zenaida Dove,English,true
22689695,Lurocalis semitorquatus,Short-tailed Nighthawk,English,true
22689755,Nyctiphrynus mcleodii,Eared Poorwill,English,true
22689767,Nyctiphrynus yucatanicus,Yucatan Poorwill,English,true
22689773,Nyctiphrynus ocellatus,Ocellated Poorwill,English,true
22689781,Antrostomus rufus,Rufous Nightjar,English,true
22689792,Antrostomus salvini,Tawny-collared Nightjar,English,true
22689795,Antrostomus badius,Yucatan Nightjar,English,true
22689813,Antrostomus saturatus,Dusky Nightjar,English,true
22689823,Hydropsalis cayennensis,White-tailed Nightjar,English,true
22689847,Hydropsalis maculicaudus,Spot-tailed Nightjar,English,true
22697630,Cathartes burrovianus,Lesser Yellow-headed Vulture,English,true
22722724,Euphonia laniirostris,Thick-billed Euphonia,English,true
22722760,Euphonia minuta,White-vented Euphonia,English,true
22720398,Spinus xanthogastrus,Yellow-bellied Siskin,English,true
22696286,Micrastur mirandollei,Slaty-backed Forest Falcon,English,false
22696286,Micrastur mirandollei,Slaty-backed Forest-Falcon,English,false
22696286,Micrastur mirandollei,Slaty-backed Forest-falcon,English,true
22696229,Ibycter americanus,Red-throated Caracara,English,true
22696261,Milvago chimachima,Yellow-headed Caracara,English,true
22681908,Capito maculicoronatus,Spot-crowned Barbet,English,true
22681939,Eubucco bourcierii,Red-headed Barbet,English,true
22682174,Brachygalba salmoni,Dusky-backed Jacamar,English,true
22682200,Galbula ruficauda,Rufous-tailed Jacamar,English,true
22682224,Jacamerops aureus,Great Jacamar,English,true
22683649,Chloroceryle amazona,Amazon Kingfisher,English,true
22683655,Chloroceryle inda,Green-and-rufous Kingfisher,English,true
22683658,Chloroceryle aenea,American Pygmy-kingfisher,English,true
22689636,Nyctibius grandis,Great Potoo,English,true
22689646,Nyctibius griseus,Common Potoo,English,true
22689642,Nyctibius jamaicensis,Common Potoo,English,false
22689642,Nyctibius jamaicensis,Northern Potoo,English,true
22692282,Micropygia schomburgkii,Ocellated Crake,English,true
22692343,Laterallus ruber,Ruddy Crake,English,true
22692349,Laterallus exilis,Gray-breasted Crake,English,false
22692349,Laterallus exilis,Grey-breasted Crake,English,true
22692601,Amaurolimnas concolor,Uniform Crake,English,true
22693553,Jacana jacana,Wattled Jacana,English,true
22733979,Puffinus subalaris,Galapagos Shearwater,English,true
22697460,Mesembrinibis cayennensis,Green Ibis,English,true
22694075,Vanellus chilensis,Southern Lapwing,English,true
22693842,Charadrius collaris,Collared Plover,English,true
22697710,Jabiru mycteria,Jabiru,English,true
22691893,Eurypyga helias,Sunbittern,English,true
22728990,Sula granti,Nazca Booby,English,true
22683001,Momotus mexicanus,Russet-crowned Motmot,English,true
61634591,Momotus coeruliceps,Blue-crowned Motmot,English,true
61634649,Momotus lessonii,Blue-diademed Motmot,English,true
61634657,Momotus subrufescens,Whooping Motmot,English,true
22682995,Baryphthengus martii,Rufous Motmot,English,true
22682986,Electron platyrhynchum,Broad-billed Motmot,English,true
22682992,Eumomota superciliosa,Turquoise-browed Motmot,English,true
22697733,Fregata minor,Great Frigatebird,English,false
22697733,Fregata minor,Frégate du Pacifique,French,false
22697733,Fregata minor,Great Frigatebird,English,true
61214753,Crypturellus cinnamomeus,Eastern Thicket Tinamou,English,true
61214775,Crypturellus occidentalis,Western Thicket Tinamou,English,true
22685745,Eupsittula pertinax,Brown-throated Parakeet,English,true
22685566,Ara chloropterus,Red-and-green Macaw,English,true
22685937,Forpus conspicillatus,Spectacled Parrotlet,English,true
45429607,Pionus menstruus,Blue-headed Parrot,English,true
45421217,Pyrrhura emma,Venezuelan Parakeet,English,true
22697343,Botaurus pinnatus,Pinnated Bittern,English,true
22697001,Ardea cocoi,Cocoi Heron,English,true
22696987,Pilherodius pileatus,Capped Heron,English,true
22684379,Coccycua minuta,Little Cuckoo,English,true
61418830,Piaya cayana,Squirrel Cuckoo,English,false
61418830,Piaya cayana,Common Squirrel-cuckoo,English,true
61419028,Piaya mexicana,Mexican Squirrel-cuckoo,English,true
22684444,Tapera naevia,Striped Cuckoo,English,true
22684452,Dromococcyx phasianellus,Pheasant Cuckoo,English,true
22684461,Geococcyx velox,Lesser Roadrunner,English,true
22684431,Crotophaga major,Greater Ani,English,true
22694799,Anous minutus,Noddi noir,French,false
22694799,Anous minutus,Black Noddy,English,true
22696645,Phaethon lepturus,Phaéton à queue blanche,French,false
22696645,Phaethon lepturus,White-tailed Tropicbird,English,true
22696641,Phaethon rubricauda,Phaéton à queue rouge,French,false
22696641,Phaethon rubricauda,Red-tailed Tropicbird,English,true
22736251,Trogon melanurus,Black-tailed Trogon,English,true
22736244,Trogon chionurus,Western White-tailed Trogon,English,false
22736244,Trogon chionurus,White-tailed Trogon,English,true
22682744,Euptilotis neoxenus,Eared Trogon,English,false
22682744,Euptilotis neoxenus,Eared Quetzal,English,true
103797456,Geothlypis semiflava,Olive-crowned Yellowthroat,English,true
103801561,Basileuterus cabanisi,Yellow-crowned Warbler,English,true
22690814,Paraclaravis mondetoura,Maroon-chested Ground Dove,English,false
22690814,Paraclaravis mondetoura,Maroon-chested Ground-Dove,English,false
22690814,Paraclaravis mondetoura,Maroon-chested Ground-dove,English,true
154837304,Aramides albiventris,Russet-naped Wood-rail,English,true
154837348,Aramides cajaneus,Grey-necked Wood-rail,English,false
154837348,Aramides cajaneus,Grey-cowled Wood-rail,English,true
103693596,Hylophilus flavipes,Scrub Greenlet,English,true
103693800,Tunchiornis luteifrons,Olive-crowned Greenlet,English,true
22705309,Pachysylvia aurantiifrons,Golden-fronted Greenlet,English,true
22711316,Campylorhynchus albobrunneus,White-headed Wren,English,true
22711467,Cantorchilus leucotis,Buff-breasted Wren,English,true
22687097,Florisuga mellivora,White-necked Jacobin,English,true
22686903,Glaucis aeneus,Bronzy Hermit,English,true
22686911,Glaucis hirsutus,Rufous-breasted Hermit,English,true
22686925,Threnetes ruckeri,Band-tailed Barbthroat,English,true
22686934,Phaethornis guy,Green Hermit,English,true
22686955,Phaethornis anthophilus,Pale-bellied Hermit,English,true
22730147,Phaethornis striigularis,Stripe-throated Hermit,English,true
22687106,Colibri delphinae,Brown Violetear,English,false
22687106,Colibri delphinae,Brown Violet-ear,English,true
22687110,Colibri thalassinus,Green Violetear,English,false
22687110,Colibri thalassinus,Green Violet-ear,English,true
22687125,Anthracothorax prevostii,Green-breasted Mango,English,true
22687130,Anthracothorax nigricollis,Black-throated Mango,English,true
22729026,Anthracothorax veraguensis,Veraguas Mango,English,true
22687208,Lophornis delattrei,Rufous-crested Coquette,English,true
22687247,Lophornis adorabilis,White-crested Coquette,English,true
22687408,Panterpe insignis,Fiery-throated Hummingbird,English,true
22688138,Heliomaster longirostris,Long-billed Starthroat,English,true
22688135,Heliomaster constantii,Plain-capped Starthroat,English,true
22687680,Lampornis hemileucus,White-bellied Mountaingem,English,false
22687680,Lampornis hemileucus,White-bellied Mountain-gem,English,true
22729036,Lampornis calolaemus,Purple-throated Mountaingem,English,false
22729036,Lampornis calolaemus,Purple-throated Mountain-gem ,English,true
22688153,Calliphlox bryantae,Colibrí Magenta,Spanish; Castilian,false
22688153,Calliphlox bryantae,Magenta-throated Woodstar,English,true
22688172,Doricha enicura,Slender Sheartail,English,true
22688189,Calothorax pulcher,Beautiful Sheartail,English,false
22688189,Calothorax pulcher,Beautiful Hummingbird,English,true
22688302,Selasphorus flammula,Volcano Hummingbird,English,true
22688305,Selasphorus scintilla,Scintillant Hummingbird,English,true
22729031,Chlorostilbon auriceps,Golden-crowned Emerald ,English,true
22724454,Chlorostilbon forficatus,Cozumel Emerald ,English,true
22687304,Chlorostilbon canivetii,Canivet's Emerald,English,false
22687304,Chlorostilbon canivetii,Canivet's Emerald,English,true
22687310,Chlorostilbon assimilis,Garden Emerald ,English,true
22687368,Cynanthus sordidus,Dusky Hummingbird,English,true
22687167,Klais guimeti,Violet-headed Hummingbird,English,true
22687041,Campylopterus cuvierii,Scaly-breasted Sabrewing,English,true
22727993,Campylopterus curvipennis,Wedge-tailed Sabrewing,English,true
22687075,Campylopterus hemileucurus,Violet Sabrewing,English,true
22687643,Elvira chionura,White-tailed Emerald,English,true
22687646,Elvira cupreiceps,Coppery-headed Emerald,English,true
22687652,Chalybura buffonii,White-vented Plumeleteer,English,true
22687552,Amazilia amabilis,Blue-chested Hummingbird,English,true
22687556,Amazilia decora,Charming Hummingbird,English,true
22687577,Amazilia cyanocephala,Azure-crowned Hummingbird,English,true
22687583,Amazilia beryllina,Berylline Hummingbird,English,true
22687587,Amazilia cyanura,Blue-tailed Hummingbird,English,true
22687590,Amazilia saucerottei,Steely-vented Hummingbird,English,true
22687599,Amazilia edward,Snowy-bellied Hummingbird,English,false
22687599,Amazilia edward,Snowy-bellied Hummingbird,English,true
22730168,Amazilia tzacatl,Rufous-tailed Hummingbird,English,true
22687603,Amazilia rutila,Cinnamon Hummingbird,English,true
61200240,Amazilia viridifrons,Green-fronted Hummingbird,English,true
61200304,Amazilia wagneri,Cinnamon-sided Hummingbird,English,true
22687414,Amazilia coeruleogularis,Sapphire-throated Hummingbird,English,true
22687411,Amazilia julie,Violet-bellied Hummingbird,English,true
22687424,Basilinna xantusii,Xantus's Hummingbird,English,true
103820643,Anthus lutescens,Yellowish Pipit,English,true
22721519,Arremon brunneinucha,Chestnut-capped Brush Finch,English,false
22721519,Arremon brunneinucha,Chestnut-capped Brush-Finch,English,false
22721519,Arremon brunneinucha,Chestnut-capped Brush-finch,English,true
22721401,Arremonops conirostris,Black-striped Sparrow,English,true
22701223,Cymbilaimus lineatus,Fasciated Antshrike,English,true
22701251,Taraba major,Great Antshrike,English,true
22701275,Thamnophilus doliatus,Barred Antshrike,English,true
22701296,Thamnophilus nigriceps,Black Antshrike,English,true
22701378,Dysithamnus mentalis,Plain Antvireo,English,true
103657707,Herpsilochmus scapularis,Northern Rufous-winged Antwren,English,true
103657347,Formicivora intermedia,Northern White-fringed Antwren,English,true
22701683,Cercomacra nigricans,Jet Antbird,English,true
22701786,Myrmeciza longipes,White-bellied Antbird,English,true
103660162,Hafferia zeledoni,Zeledon's Antbird,English,true
22723783,Geospiza pallida,Woodpecker Finch,English,true
103792695,Cacicus flavicrissus,Black-tailed Cacique,English,true
22722527,Tangara episcopus,Blue-gray Tanager,English,false
22722527,Tangara episcopus,Blue-grey Tanager,English,true
22722869,Tangara guttata,Speckled Tanager,English,true
22722881,Tangara lavinia,Rufous-winged Tanager,English,true
22722878,Tangara gyrola,Bay-headed Tanager,English,true
22723122,Spodiornis rusticus,Slaty Finch,English,true
22722278,Hemithraupis flavicollis,Yellow-backed Tanager,English,true
22723396,Volatinia jacarina,Blue-black Grassquit,English,true
22722391,Islerothraupis luctuosa,White-shouldered Tanager,English,true
22722394,Chrysocorypha delatrii,Tawny-crested Tanager,English,true
22722400,Tachyphonus rufus,White-lined Tanager,English,true
103816722,Ramphocelus icteronotus,Lemon-rumped Tanager,English,true
22722500,Ramphocelus dimidiatus,Crimson-backed Tanager,English,true
22723012,Cyanerpes cyaneus,Red-legged Honeycreeper,English,true
103817331,Sporophila ophthalmica,Black-breasted Seedeater,English,true
103812685,Saltator olivascens,Caribbean Grey Saltator,English,true
22731538,Saltator striatipectus,Streaked Saltator,English,true
22724664,Megascops seductus,Balsas Screech Owl,English,false
22724664,Megascops seductus,Balsas Screech-Owl,English,false
22724664,Megascops seductus,Balsas Screech-owl,English,true
155658784,Megascops cooperi,Pacific Screech Owl,English,false
155658784,Megascops cooperi,Pacific Screech-Owl,English,false
155658784,Megascops cooperi,Autillo de manglar,Spanish; Castilian,false
155658784,Megascops cooperi,Mangrovekreischeule,German,false
155658784,Megascops cooperi,Petit-duc de Cooper,French,false
155658784,Megascops cooperi,Pacific Screech-owl,English,true
22688774,Megascops choliba,Tropical Screech Owl,English,false
22688774,Megascops choliba,Tropical Screech-Owl,English,false
22688774,Megascops choliba,Tropical Screech-owl,English,true
22689522,Asio clamator,Striped Owl,English,true
22682261,Nystalus radiatus,Barred Puffbird,English,true
22733880,Notharchus hyperrhynchus,White-necked Puffbird,English,true
22682240,Notharchus pectoralis,Black-breasted Puffbird,English,true
61998234,Notharchus tectus,Greater Pied Puffbird,English,true
61998257,Notharchus subtectus,Lesser Pied Puffbird,English,true
22682298,Micromonacha lanceolata,Lanceolated Monklet,English,true
22682310,Nonnula frontalis,Gray-cheeked Nunlet,English,false
22682310,Nonnula frontalis,Grey-cheeked Nunlet,English,true
22682331,Monasa morphoeus,White-fronted Nunbird,English,true
103768776,Chlorospingus flavigularis,Yellow-throated Bush-tanager,English,true
22686464,Cypseloides cryptus,White-chinned Swift,English,true
22686424,Streptoprocne rutila,Chestnut-collared Swift,English,true
22686476,Streptoprocne zonaris,White-collared Swift,English,true
22686482,Streptoprocne semicollaris,White-naped Swift,English,true
22686717,Chaetura chapmani,Chapman's Swift,English,true
22686725,Chaetura brachyura,Short-tailed Swift,English,true
22686693,Chaetura spinicaudus,Band-rumped Swift,English,true
22686701,Chaetura cinereiventris,Gray-rumped Swift,English,false
22686701,Chaetura cinereiventris,Grey-rumped Swift,English,true
22686759,Panyptila cayennensis,Lesser Swallow-tailed Swift,English,true
22686756,Panyptila sanctihieronymi,Great Swallow-tailed Swift,English,true
103882394,Polioptila maior,Maranon Gnatcatcher,English,true
22708942,Turdus albicollis,White-necked Thrush,English,true
103679869,Platyrinchus mystaceus,Eastern White-throated Spadebill,English,true
103679884,Platyrinchus albogularis,Western White-throated Spadebill,English,true
103680162,Mionectes galbinus,Olive-striped Flycatcher,English,true
103680421,Rhynchocyclus aequinoctialis,Western Olivaceous Flatbill,English,true
22699227,Tyrannulus elatus,Yellow-crowned Tyrannulet,English,true
22699331,Serpophaga cinerea,Torrent Tyrannulet,English,true
22700596,Legatus leucophaius,Piratic Flycatcher,English,true
103682414,Myiophobus crypterythrus,Mouse-grey Flycatcher,English,true
103682419,Myiophobus rufescens,Rufescent Flycatcher,English,true
103683897,Contopus punensis,Western Tropical Pewee,English,true
103661274,Sittasomus griseicapillus,Eastern Olivaceous Woodcreeper,English,true
103661261,Deconychura longicauda,Northern Long-tailed Woodcreeper,English,true
22703089,Dendrocolaptes picumnus,Black-banded Woodcreeper,English,true
22702998,Xenops rutilus,Streaked Xenops,English,true
22728530,Pseudocolaptes johnsoni,Pacific Tuftedcheek,English,true
22702858,Philydor rufum,Buff-fronted Foliage-gleaner,English,true
22702910,Automolus ochrolaemus,Buff-throated Foliage-gleaner,English,true
103672218,Automolus subulatus,Amazonian Woodhaunter,English,true
22687562,Amazilia boucardi,Amazilia de Manglar,Spanish; Castilian,false
22687562,Amazilia boucardi,Mangrove Hummingbird,English,true
22680774,Picumnus olivaceus,Olivaceous Piculet,English,true
22733729,Melanerpes chrysauchen,Golden-naped Woodpecker,English,true
22680840,Melanerpes chrysogenys,Golden-cheeked Woodpecker,English,true
22680850,Melanerpes rubricapillus,Red-crowned Woodpecker,English,true
22680865,Melanerpes hoffmannii,Hoffmann's Woodpecker,English,true
22681212,Veniliornis kirkii,Red-rumped Woodpecker,English,true
22681243,Piculus chrysochloros,Golden-green Woodpecker,English,true
22681272,Colaptes punctigula,Spot-breasted Woodpecker,English,true
22727150,Campephilus haematogaster,Crimson-bellied Woodpecker,English,true
22681405,Campephilus melanoleucos,Crimson-crested Woodpecker,English,true
22682102,Ramphastos sulfuratus,Keel-billed Toucan,English,true
22695025,Gampsonyx swainsonii,Pearl Kite,English,true
22694967,Leptodon cayanensis,Gray-headed Kite,English,false
22694967,Leptodon cayanensis,Grey-headed Kite,English,true
22696193,Spizaetus tyrannus,Black Hawk-Eagle,English,false
22696193,Spizaetus tyrannus,Black Hawk-eagle,English,true
22696120,Spizaetus melanoleucus,Black-and-white Hawk-Eagle,English,false
22696120,Spizaetus melanoleucus,Black-and-White Hawk-Eagle,English,false
22696120,Spizaetus melanoleucus,Aguila-azor Blanquinegra,Spanish; Castilian,false
22696120,Spizaetus melanoleucus,Aguila-azor Chica,Spanish; Castilian,false
22696120,Spizaetus melanoleucus,Aguila Blanquinegra,Spanish; Castilian,false
22696120,Spizaetus melanoleucus,Black-and-white Hawk-eagle,English,true
22695060,Harpagus bidentatus,Double-toothed Kite,English,true
22695565,Accipiter superciliosus,Tiny Hawk,English,true
22695669,Accipiter bicolor,Bicolored Hawk,English,true
22695069,Ictinia plumbea,Plumbeous Kite,English,true
22695842,Busarellus nigricollis,Black-collared Hawk,English,true
22695729,Geranospiza caerulescens,Crane Hawk,English,true
22695051,Helicolestes hamatus,Slender-billed Kite,English,true
22695832,Buteogallus meridionalis,Savanna Hawk,English,true
22695827,Buteogallus urubitinga,Great Black Hawk,English,false
22695827,Buteogallus urubitinga,Great Black-Hawk,English,false
22695827,Buteogallus urubitinga,Great Black Hawk,English,true
22695754,Morphnarchus princeps,Barred Hawk,English,true
22695880,Rupornis magnirostris,Roadside Hawk,English,true
22695786,Pseudastur albicollis,White Hawk,English,true
22695775,Leucopternis semiplumbeus,Busardo Semiplomizo,Spanish; Castilian,false
22695775,Leucopternis semiplumbeus,Gavilán Semiplomizo,Spanish; Castilian,false
22695775,Leucopternis semiplumbeus,Semiplumbeous Hawk,English,true
22727766,Buteo nitidus,Grey-lined Hawk,English,true
22690854,Leptotila verreauxi,White-tipped Dove,English,true
22731776,Sporophila morelleti,White-collared Seedeater,English,true
22689325,Micrathene whitneyi,Elf Owl,English,true
22694906,Aethia psittacula,Parakeet Auklet,English,true
22694921,Aethia pusilla,Least Auklet,English,true
22694918,Aethia pygmaea,Whiskered Auklet,English,true
22694931,Fratercula corniculata,Horned Puffin,English,true
22694934,Fratercula cirrhata,Tufted Puffin,English,true
22689717,Chordeiles gundlachii,Antillean Nighthawk,English,true
22689731,Nyctidromus albicollis,Pauraque,English,false
