internalTaxonId,scientificName,name,genusName,speciesName,speciesAuthor,infraType,infrarankAuthor
22693740,Pluvialis dominica,Pluvialis dominicus dominicus Christidis and Boles (2008),Pluvialis dominicus,dominicus,Christidis and Boles (2008),,
22693883,Thinornis cucullatus,"Charadrius rubricollis ssp. rubricollis Gmelin, 1789 — Collar and Andrew (1988)",Charadrius,rubricollis,,subspecies,"Gmelin, 1789 — Collar and Andrew (1988)"
22693883,Thinornis cucullatus,"Charadrius rubricollis ssp. rubricollis Gmelin, 1789 — Collar <i>et al<i/>l. (1994)",Charadrius,rubricollis,,subspecies,"Gmelin, 1789 — Collar <i>et al<i/>l. (1994)"
22693883,Thinornis cucullatus,"Thinornis rubricollis (Gmelin, 1789)",Thinornis,rubricollis,"(Gmelin, 1789)",,
22693883,Thinornis cucullatus,"Charadrius rubricollis ssp. rubricollis Gmelin, 1789 — Sibley and Monroe (1990, 1993)",Charadrius,rubricollis,,subspecies,"Gmelin, 1789 — Sibley and Monroe (1990, 1993)"
22693883,Thinornis cucullatus,"Charadrius rubricollis ssp. rubricollis Gmelin, 1789 — BirdLife International (2000)",Charadrius,rubricollis,,subspecies,"Gmelin, 1789 — BirdLife International (2000)"
22693921,Oreopholus ruficollis,Eudromias ruficollis,Eudromias ruficollis,,BirdLife International (2004),,
22693921,Oreopholus ruficollis,Eudromias ruficollis ruficollis Stotz et al. (1996),Eudromias ruficollis,ruficollis,Stotz et al. (1996),,
22693936,Peltohyas australis,"Peltohyas australis Sibley and Monroe (1990, 1993)",Peltohyas,australis,"Sibley and Monroe (1990, 1993)",,
22693936,Peltohyas australis,"Charadrius australis (Gould, 1841)",Charadrius,australis,"(Gould, 1841)",,
22693943,Elseyornis melanops,Charadrius melanops melanops Turbott (1990),Charadrius melanops,melanops,Turbott (1990),,
22693959,Vanellus malabaricus,"Vanellus malarbaricus (Boddaert, 1783) [orth. error]",Vanellus,malarbaricus,"(Boddaert, 1783) [orth. error]",,
22693959,Vanellus malabaricus,"Charadrius malabaricus Boddaert, 1783",Charadrius,malabaricus,"Boddaert, 1783",,
22693995,Vanellus tectus,Hoplopterus tectus,Hoplopterus tectus,,AERC TAC (2003),,
22693995,Vanellus tectus,Hoplopterus tectus tectus Cramp and Simmons (1977-1994),Hoplopterus tectus,tectus,Cramp and Simmons (1977-1994),,
22694072,Hoploxypterus cayanus,"Vanellus cayanus (Latham, 1790)",Vanellus,cayanus,"(Latham, 1790)",,
22694091,Smutsornis africanus,"Rhinoptilus africanus (Temminck, 1807)",Rhinoptilus,africanus,"(Temminck, 1807)",,
22694256,Rynchops niger,Rhynchops niger niger Stotz et al. (1996),Rhynchops niger,niger,Stotz et al. (1996),,
22694679,Sternula superciliaris,Sternula superciliaris AOU checklist (1998 + supplements),Sternula,superciliaris,AOU checklist (1998 + supplements),,
22694679,Sternula superciliaris,"Sterna superciliaris Vieillot, 1819",Sterna,superciliaris,"Vieillot, 1819",,
22694750,Chlidonias albostriatus,"Sterna albostriata (Gray, 1845)",Sterna,albostriata,"(Gray, 1845)",,
22694750,Chlidonias albostriatus,"Chlidonias albostriatus (Gray, 1845) — Collar <i>et al</i>. (1994)",Chlidonias,albostriatus,"(Gray, 1845) — Collar <i>et al</i>. (1994)",,
22694750,Chlidonias albostriatus,"Chlidonias albostriatus (Gray, 1845) — Collar and Andrew (1988)",Chlidonias,albostriatus,"(Gray, 1845) — Collar and Andrew (1988)",,
22694750,Chlidonias albostriatus,"Chlidonias albostriatus (Gray, 1845) — Sibley and Monroe (1990, 1993)",Chlidonias,albostriatus,"(Gray, 1845) — Sibley and Monroe (1990, 1993)",,
22694750,Chlidonias albostriatus,"Hydrochelidon albostriata Gray, 1845",Hydrochelidon,albostriata,"Gray, 1845",,
22695156,Icthyophaga humilis,Ichthyophaga humilis,Ichthyophaga,humilis,,,
22695445,Micronisus gabar,Micronisus gabar AERC TAC (2003),Micronisus,gabar,AERC TAC (2003),,
22695445,Micronisus gabar,"Micronisus gabar Sibley and Monroe (1990, 1993)",Micronisus,gabar,"Sibley and Monroe (1990, 1993)",,
22695445,Micronisus gabar,"Melierax gabar (Daudin, 1800)",Melierax,gabar,"(Daudin, 1800)",,
22695508,Accipiter francesiae,"Accipiter francesii francesii Sibley and Monroe (1990, 1993)",Accipiter francesii,francesii,"Sibley and Monroe (1990, 1993)",,
22695599,Accipiter cirrocephalus,Accipiter cirrhocephalus cirrhocephalus Christidis and Boles (1994),Accipiter cirrhocephalus,cirrhocephalus,Christidis and Boles (1994),,
22695745,Buteogallus schistaceus,Leucopternis schistacea Stotz et al. (1996),Leucopternis,schistacea,Stotz et al. (1996),,
22695745,Buteogallus schistaceus,"Leucopternis schistacea Sibley and Monroe (1990, 1993)",Leucopternis,schistacea,"Sibley and Monroe (1990, 1993)",,
22695745,Buteogallus schistaceus,Leucopternis schistacea BirdLife International (2004),Leucopternis,schistacea,BirdLife International (2004),,
22695745,Buteogallus schistaceus,"Leucopternis schistaceus (Sundevall, 1851)",Leucopternis,schistaceus,"(Sundevall, 1851)",,
22695763,Buteogallus lacernulatus,"Leucopternis lacernulatus (Temminck, 1827)",Leucopternis,lacernulatus,"(Temminck, 1827)",,
22695763,Buteogallus lacernulatus,"Leucopternis lacernulata (Temminck, 1827) — Stotz <i>et al</i>. (1996)",Leucopternis,lacernulata,"(Temminck, 1827) — Stotz <i>et al</i>. (1996)",,
22695763,Buteogallus lacernulatus,"Leucopternis lacernulata (Temminck, 1827) — Collar <i>et al</i>. (1994)",Leucopternis,lacernulata,"(Temminck, 1827) — Collar <i>et al</i>. (1994)",,
22695763,Buteogallus lacernulatus,"Leucopternis lacernulata (Temminck, 1827) — BirdLife International (2004)",Leucopternis,lacernulata,"(Temminck, 1827) — BirdLife International (2004)",,
22695763,Buteogallus lacernulatus,"Leucopternis lacernulata (Temminck, 1827) — Collar and Andrew (1988)",Leucopternis,lacernulata,"(Temminck, 1827) — Collar and Andrew (1988)",,
22695763,Buteogallus lacernulatus,"Leucopternis lacernulata (Temminck, 1827) — Sibley and Monroe (1990, 1993)",Leucopternis,lacernulata,"(Temminck, 1827) — Sibley and Monroe (1990, 1993)",,
22695763,Buteogallus lacernulatus,"Leucopternis lacernulata (Temminck, 1827) — BirdLife International (2000)",Leucopternis,lacernulata,"(Temminck, 1827) — BirdLife International (2000)",,
22695789,Pseudastur occidentalis,"Leucopternis occidentalis Salvin, 1876",Leucopternis,occidentalis,"Salvin, 1876",,
22695855,Buteogallus coronatus,"Harpyhaliaetus coronatus (Vieillot, 1817)",Harpyhaliaetus,coronatus,"(Vieillot, 1817)",,
22695894,Parabuteo leucorrhous,"Buteo leucorrhous (Quoy & Gaimard, 1824)",Buteo,leucorrhous,"(Quoy & Gaimard, 1824)",,
22696019,Ictinaetus malaiensis,Ictinaetus malayensis,Ictinaetus,malayensis,,,
22696084,Aquila spilogaster,"Hieraaetus spilogaster (Bonaparte, 1850)",Hieraaetus,spilogaster,"(Bonaparte, 1850)",,
22696207,Spizaetus isidori,"Oroaetus isidori (Des Murs, 1845) — Stotz <i>et al</i>. (1996)",Oroaetus,isidori,"(Des Murs, 1845) — Stotz <i>et al</i>. (1996)",,
22696207,Spizaetus isidori,"Oroaetus isidori (Des Murs, 1845) —  Sibley and Monroe (1990, 1993)",Oroaetus,isidori,"(Des Murs, 1845) —  Sibley and Monroe (1990, 1993)",,
22696207,Spizaetus isidori,"Oroaetus isidori (Des Murs, 1845) —  Collar and Andrew (1988)",Oroaetus,isidori,"(Des Murs, 1845) —  Collar and Andrew (1988)",,
22696207,Spizaetus isidori,"Oroaetus isidori (Des Murs, 1845) — Collar <i>et al</i>. (1994)",Oroaetus,isidori,"(Des Murs, 1845) — Collar <i>et al</i>. (1994)",,
22696207,Spizaetus isidori,"Oroaetus isidori (Des Murs, 1845) — BirdLife International (2004)",Oroaetus,isidori,"(Des Murs, 1845) — BirdLife International (2004)",,
22696305,Spiziapteryx circumcincta,Spiziapteryx circumcinctus,Spiziapteryx circumcinctus,,Stotz et al. (1996),,
22696305,Spiziapteryx circumcincta,Spiziapteryx circumcinctus,Spiziapteryx circumcinctus,,"Sibley and Monroe (1990, 1993)",,
22696305,Spiziapteryx circumcincta,Spiziapteryx circumcinctus,Spiziapteryx circumcinctus,,BirdLife International (2004),,
22696339,Microhierax melanoleucos,"Microhierax melanoleucus melanoleucus Sibley and Monroe (1990, 1993)",Microhierax melanoleucus,melanoleucus,"Sibley and Monroe (1990, 1993)",,
22696339,Microhierax melanoleucos,Microhierax melanoleucus melanoleucus Collar et al. (1994),Microhierax melanoleucus,melanoleucus,Collar et al. (1994),,
22696339,Microhierax melanoleucos,Microhierax melanoleucus melanoleucus Collar and Andrew (1988),Microhierax melanoleucus,melanoleucus,Collar and Andrew (1988),,
22696380,Falco araeus,Falco araea,Falco,araea,,,
22696725,Microcarbo africanus,"Phalacrocorax africanus (Gmelin, 1789)",Phalacrocorax,africanus,"(Gmelin, 1789)",,
22696740,Microcarbo niger,"Phalacrocorax niger (Vieillot, 1817)",Phalacrocorax,niger,"(Vieillot, 1817)",,
22696750,Urile perspicillatus,"Phalacrocorax perspicillatus Pallas, 1811",Phalacrocorax,perspicillatus,"Pallas, 1811",,
22696931,Egretta tricolor,Hydranassa tricolor tricolor Stotz et al. (1996),Hydranassa tricolor,tricolor,Stotz et al. (1996),,
22696938,Egretta novaehollandiae,Ardea novaehollandiae novaehollandiae Turbott (1990),Ardea novaehollandiae,novaehollandiae,Turbott (1990),,
22697242,Gorsachius melanolophus,Gorsachius melanophus melanophus Collar and Andrew (1988),Gorsachius melanophus,melanophus,Collar and Andrew (1988),,
22697327,Ixobrychus sturmii,Ardeirallus sturmii sturmii Cramp and Simmons (1977-1994),Ardeirallus sturmii,sturmii,Cramp and Simmons (1977-1994),,
22697334,Ixobrychus flavicollis,"Dupetor flavicollis flavicollis Sibley and Monroe (1990, 1993)",Dupetor flavicollis,flavicollis,"Sibley and Monroe (1990, 1993)",,
22697398,Phoenicoparrus jamesi,"Phoenicopterus jamesi jamesi Sibley and Monroe (1990, 1993)",Phoenicopterus jamesi,jamesi,"Sibley and Monroe (1990, 1993)",,
22697398,Phoenicoparrus jamesi,Phoenicopterus jamesi jamesi Collar et al. (1994),Phoenicopterus jamesi,jamesi,Collar et al. (1994),,
22697435,Theristicus caerulescens,Harpiprion caerulescens caerulescens Stotz et al. (1996),Harpiprion caerulescens,caerulescens,Stotz et al. (1996),,
22697519,Threskiornis moluccus,Threskiornis molucca,Threskiornis,molucca,,,
22697574,Platalea ajaja,"Ajaia ajaja ajaja Sibley and Monroe (1990, 1993)",Ajaia ajaja,ajaja,"Sibley and Monroe (1990, 1993)",,
22697574,Platalea ajaja,Ajaia ajaja ajaja Stotz et al. (1996),Ajaia ajaja,ajaja,Stotz et al. (1996),,
22697702,Ephippiorhynchus asiaticus,Xenorhynchus  asiaticus,Xenorhynchus ,asiaticus ,,,
22697716,Leptoptilos crumenifer,Leptoptilos crumeniferus,Leptoptilos,crumeniferus,,,
22698593,Traversia lyalli,"Xenicus lyalli lyalli (Rothschild, 1894) — Sibley and Monroe (1990, 1993)",Xenicus lyalli,lyalli,"(Rothschild, 1894) — Sibley and Monroe (1990, 1993)",,
22698602,Hydrornis nipalensis,"Pitta nipalensis (Hodgson, 1837)",Pitta,nipalensis,"(Hodgson, 1837)",,
22698605,Hydrornis soror,"Pitta soror Wardlaw-Ramsay, 1881",Pitta,soror,"Wardlaw-Ramsay, 1881",,
22698611,Hydrornis schneideri,"Pitta schneideri Hartert, 1909",Pitta,schneideri,"Hartert, 1909",,
22698617,Hydrornis cyaneus,"Pitta cyanea Blyth, 1843",Pitta,cyanea,"Blyth, 1843",,
22698625,Hydrornis elliotii,"Pitta elliotii Oustalet, 1874",Pitta,elliotii,"Oustalet, 1874",,
22698648,Erythropitta kochi,"Pitta kochi Brüggemann, 1876",Pitta,kochi,"Brüggemann, 1876",,
103656341,Erythropitta erythrogaster,"Pitta erythrogaster Temminck, 1823",Pitta,erythrogaster,"Temminck, 1823",,
22698656,Erythropitta dohertyi,"Pitta dohertyi Rothschild, 1898",Pitta,dohertyi,"Rothschild, 1898",,
22698667,Erythropitta venusta,"Pitta venusta Müller, 1835",Pitta,venusta,"Müller, 1835",,
22698844,Poecilotriccus albifacies,Todirostrum albifacies albifacies Collar and Andrew (1988),Todirostrum albifacies,albifacies,Collar and Andrew (1988),,
22698863,Hemitriccus josephinae,Microcochlearius josephinae josephinae Collar and Andrew (1988),Microcochlearius josephinae,josephinae,Collar and Andrew (1988),,
22698907,Hemitriccus orbitatus,Idioptilon orbitatum orbitatum Collar and Andrew (1988),Idioptilon orbitatum,orbitatum,Collar and Andrew (1988),,
22698964,Hemitriccus furcatus,Ceratotriccus furcatus furcatus Collar and Andrew (1988),Ceratotriccus furcatus,furcatus,Collar and Andrew (1988),,
22698972,Poecilotriccus senex,Todirostrum senex,Todirostrum senex,,"Sibley and Monroe (1990, 1993)",,
22698972,Poecilotriccus senex,Todirostrum senex,Todirostrum senex,,Stotz et al. (1996),,
22698972,Poecilotriccus senex,Todirostrum senex,Todirostrum senex,,BirdLife International (2004),,
22698979,Poecilotriccus russatus,Todirostrum russatum,Todirostrum russatum,,"Sibley and Monroe (1990, 1993)",,
22698979,Poecilotriccus russatus,Todirostrum russatum,Todirostrum russatum,,BirdLife International (2004),,
22698979,Poecilotriccus russatus,Todirostrum russatum,Todirostrum russatum,,Stotz et al. (1996),,
22698986,Poecilotriccus plumbeiceps,Todirostrum plumbeiceps,Todirostrum plumbeiceps,,"Sibley and Monroe (1990, 1993)",,
22698986,Poecilotriccus plumbeiceps,Todirostrum plumbeiceps,Todirostrum plumbeiceps,,BirdLife International (2004),,
22698986,Poecilotriccus plumbeiceps,Todirostrum plumbeiceps,Todirostrum plumbeiceps,,Stotz et al. (1996),,
22698993,Poecilotriccus latirostris,Todirostrum latirostre,Todirostrum latirostre,,"Sibley and Monroe (1990, 1993)",,
22698993,Poecilotriccus latirostris,Todirostrum latirostre,Todirostrum latirostre,,BirdLife International (2004),,
22698993,Poecilotriccus latirostris,Todirostrum latirostre,Todirostrum latirostre,,Stotz et al. (1996),,
22699000,Poecilotriccus fumifrons,Todirostrum fumifrons,Todirostrum fumifrons,,Stotz et al. (1996),,
22699000,Poecilotriccus fumifrons,Todirostrum fumifrons,Todirostrum fumifrons,,BirdLife International (2004),,
22699000,Poecilotriccus fumifrons,Todirostrum fumifrons,Todirostrum fumifrons,,"Sibley and Monroe (1990, 1993)",,
22699047,Poecilotriccus calopterus,Todirostrum calopterum,Todirostrum calopterum,,Stotz et al. (1996),,
22699047,Poecilotriccus calopterus,Todirostrum calopterum,Todirostrum calopterum,,"Sibley and Monroe (1990, 1993)",,
22699047,Poecilotriccus calopterus,Todirostrum calopterum,Todirostrum calopterum,,BirdLife International (2004),,
22699054,Poecilotriccus pulchellus,Todirostrum pulchellum,Todirostrum pulchellum,,BirdLife International (2004),,
22699054,Poecilotriccus pulchellus,Todirostrum pulchellum,Todirostrum pulchellum,,Stotz et al. (1996),,
22699054,Poecilotriccus pulchellus,Todirostrum pulchellum,Todirostrum pulchellum,,"Sibley and Monroe (1990, 1993)",,
22699061,Corythopis torquatus,Corythopis torquata,Corythopis torquata,,BirdLife International (2004),,
22699061,Corythopis torquatus,Corythopis torquata,Corythopis torquata,,"Sibley and Monroe (1990, 1993)",,
22699061,Corythopis torquatus,Corythopis torquata,Corythopis torquata,,Stotz et al. (1996),,
22699086,Phyllomyias reiseri,Xanthomyias reiseri reiseri Collar and Andrew (1988),Xanthomyias reiseri,reiseri,Collar and Andrew (1988),,
22699100,Phyllomyias griseocapilla,Oreotriccus griseocapillus griseocapillus Collar and Andrew (1988),Oreotriccus griseocapillus,griseocapillus,Collar and Andrew (1988),,
22699135,Zimmerius cinereicapilla,"Zimmerius cinereicapillus cinereicapillus Sibley and Monroe (1990, 1993)",Zimmerius cinereicapillus,cinereicapillus,"Sibley and Monroe (1990, 1993)",,
22699135,Zimmerius cinereicapilla,Zimmerius cinereicapillus cinereicapillus Stotz et al. (1996),Zimmerius cinereicapillus,cinereicapillus,Stotz et al. (1996),,
22699166,Ornithion brunneicapillus,"Ornithion brunneicapillum brunneicapillum Sibley and Monroe (1990, 1993)",Ornithion brunneicapillum,brunneicapillum,"Sibley and Monroe (1990, 1993)",,
22699166,Ornithion brunneicapillus,Ornithion brunneicapillum brunneicapillum Stotz et al. (1996),Ornithion brunneicapillum,brunneicapillum,Stotz et al. (1996),,
22699251,Pseudelaenia leucospodia,Myiopagis leucospodia,Myiopagis leucospodia,,Stotz et al. (1996),,
22699251,Pseudelaenia leucospodia,Myiopagis leucospodia leucospodia BirdLife International (2004),Myiopagis leucospodia,leucospodia,BirdLife International (2004),,
103681997,Serpophaga subcristata,"Serpophaga munda von Berlepsch, 1893",Serpophaga,munda,"von Berlepsch, 1893",,
22699369,Uromyias agilis,"Uromyias agilis agilis Sibley and Monroe (1990, 1993)",Uromyias agilis,agilis,"Sibley and Monroe (1990, 1993)",,
22699369,Uromyias agilis,"Anairetes agilis (Sclater, 1856)",Anairetes,agilis,"(Sclater, 1856)",,
22699376,Uromyias agraphia,"Uromyias agraphia agraphia Sibley and Monroe (1990, 1993)",Uromyias agraphia,agraphia,"Sibley and Monroe (1990, 1993)",,
22699376,Uromyias agraphia,"Anairetes agraphia (Chapman, 1919)",Anairetes,agraphia,"(Chapman, 1919)",,
22699458,Pogonotriccus ophthalmicus,"Phylloscartes ophthalmicus (Taczanowski, 1874)",Phylloscartes,ophthalmicus,"(Taczanowski, 1874)",,
22699469,Pogonotriccus lanyoni,"Phylloscartes lanyoni Graves, 1988",Phylloscartes,lanyoni,"Graves, 1988",,
22699477,Pogonotriccus poecilotis,"Phylloscartes poecilotis (Sclater, 1862)",Phylloscartes,poecilotis,"(Sclater, 1862)",,
22699484,Pogonotriccus chapmani,"Phylloscartes chapmani Gilliard, 1940",Phylloscartes,chapmani,"Gilliard, 1940",,
22699497,Phylloscartes paulista,Phylloscartes paulistus,Phylloscartes paulistus,,BirdLife International (2004),,
22699497,Phylloscartes paulista,Phylloscartes paulistus,Phylloscartes paulistus,,"Sibley and Monroe (1990, 1993)",,
22699497,Phylloscartes paulista,Phylloscartes paulistus,Phylloscartes paulistus,,Stotz et al. (1996),,
22699497,Phylloscartes paulista,Phylloscartes paulistus,Phylloscartes paulistus,,Collar and Andrew (1988),,
22699497,Phylloscartes paulista,Phylloscartes paulistus,Phylloscartes paulistus,,Collar et al. (1994),,
22699497,Phylloscartes paulista,Phylloscartes paulistus,Phylloscartes paulistus,,BirdLife International (2000),,
22699680,Nephelomyias pulcher,Myiophobus pulcher,Myiophobus pulcher,,"BirdLife International (2004, 2008)",,
22699680,Nephelomyias pulcher,Myiophobus pulcher,Myiophobus pulcher,,Stotz et al. (1996),,
22699680,Nephelomyias pulcher,Myiophobus pulcher,Myiophobus pulcher,,"Sibley and Monroe (1990, 1993)",,
22699688,Nephelomyias lintoni,Myiophobus lintoni,Myiophobus lintoni,,"BirdLife International (2004, 2008)",,
22699688,Nephelomyias lintoni,Myiophobus lintoni,Myiophobus lintoni,,Stotz et al. (1996),,
22699688,Nephelomyias lintoni,Myiophobus lintoni,Myiophobus lintoni,,"Sibley and Monroe (1990, 1993)",,
22699696,Nephelomyias ochraceiventris,Myiophobus ochraceiventris,Myiophobus ochraceiventris,,Stotz et al. (1996),,
22699696,Nephelomyias ochraceiventris,Myiophobus ochraceiventris,Myiophobus ochraceiventris,,"BirdLife International (2004, 2008)",,
22699696,Nephelomyias ochraceiventris,Myiophobus ochraceiventris,Myiophobus ochraceiventris,,"Sibley and Monroe (1990, 1993)",,
22699711,Terenotriccus erythrurus,"Myiobius erythrurus erythrurus Sibley and Monroe (1990, 1993)",Myiobius erythrurus,erythrurus,"Sibley and Monroe (1990, 1993)",,
22699730,Pyrrhomyias cinnamomeus,Pyrrhomyias cinnamomea,Pyrrhomyias cinnamomea,,BirdLife International (2004),,
22699730,Pyrrhomyias cinnamomeus,Pyrrhomyias cinnamomea,Pyrrhomyias cinnamomea,,Stotz et al. (1996),,
22699730,Pyrrhomyias cinnamomeus,Pyrrhomyias cinnamomea,Pyrrhomyias cinnamomea,,"Sibley and Monroe (1990, 1993)",,
